Shop,Item,Date,Whether_holiday,Current_Price,Maximum_price,Total_qty_sold
E,2,3/26/2019,FALSE,7.95,7.95,82
E,2,10/8/2019,FALSE,7.95,7.95,99
E,2,10/15/2019,FALSE,7.95,7.95,91
E,2,12/3/2019,FALSE,7.95,7.95,29
E,2,1/7/2021,FALSE,7.95,7.95,75
E,2,2/10/2022,TRUE,8.95,8.95,26
E,2,5/25/2022,FALSE,8.95,8.95,87
E,2,6/29/2022,FALSE,8.95,8.95,79
F,3,3/26/2019,FALSE,21.95,21.95,98
F,3,4/8/2021,FALSE,23.95,23.95,91
F,3,6/10/2021,FALSE,23.95,23.95,99
F,3,5/18/2022,FALSE,21.95,21.95,65
G,1,2/25/2021,FALSE,12.95,10.75,90
G,1,4/29/2021,FALSE,12.95,12.95,27
G,3,9/3/2019,FALSE,21.95,21.95,94
G,3,1/20/2022,FALSE,21.95,21.95,74
H,1,7/2/2019,FALSE,11.95,11.95,100
H,1,7/9/2019,FALSE,11.95,11.95,37
H,1,5/20/2021,FALSE,12.95,10.75,39
H,1,11/11/2021,FALSE,12.95,12.95,91
H,1,1/20/2022,FALSE,12.95,12.95,87
H,3,12/17/2019,FALSE,21.95,21.95,89
H,3,1/27/2022,FALSE,21.95,21.95,53
H,3,2/10/2022,TRUE,21.95,21.95,85
A,3,2/26/2019,FALSE,21.95,21.95,61
A,3,12/9/2021,FALSE,23.95,23.95,90
B,3,10/14/2021,FALSE,23.95,23.95,99
D,3,10/22/2019,FALSE,21.95,21.95,45
D,3,5/25/2022,FALSE,21.95,21.95,77
E,1,5/7/2019,FALSE,11.95,9.95,100
E,1,11/5/2019,FALSE,11.95,11.95,97
E,1,4/29/2021,FALSE,12.95,12.95,99
E,1,10/26/2022,FALSE,12.95,12.95,58
E,2,11/26/2019,TRUE,7.95,7.95,87
E,2,10/5/2022,FALSE,8.95,8.95,91
F,3,4/16/2019,FALSE,21.95,21.95,80
F,3,1/28/2021,FALSE,23.95,23.95,88
F,3,10/26/2022,FALSE,21.95,21.95,99
A,3,4/2/2019,FALSE,21.95,21.95,94
A,3,12/10/2019,FALSE,21.95,21.95,80
A,3,12/16/2021,FALSE,23.95,23.95,79
B,3,10/29/2019,FALSE,21.95,21.95,70
B,3,4/6/2022,FALSE,21.95,21.95,37
B,3,4/20/2022,FALSE,21.95,21.95,87
B,3,10/19/2022,FALSE,21.95,21.95,81
D,3,4/16/2019,FALSE,21.95,21.95,38
D,3,4/30/2019,FALSE,21.95,21.95,58
D,3,3/4/2021,FALSE,23.95,23.95,96
D,3,3/16/2022,FALSE,21.95,21.95,80
E,1,5/14/2019,FALSE,11.95,9.95,94
E,1,5/21/2019,FALSE,11.95,9.95,88
E,1,5/6/2021,FALSE,12.95,10.75,53
E,2,3/5/2019,FALSE,7.95,7.95,57
E,2,3/12/2019,FALSE,7.95,7.95,76
E,2,5/14/2019,FALSE,7.95,7.95,75
E,2,3/16/2022,FALSE,8.95,8.95,94
E,2,5/4/2022,FALSE,8.95,8.95,84
E,2,6/8/2022,FALSE,8.95,8.95,83
E,2,8/31/2022,FALSE,8.95,8.95,81
E,2,9/7/2022,TRUE,8.95,8.95,79
E,3,7/1/2021,FALSE,23.95,12.96,27
F,3,4/9/2019,FALSE,21.95,21.95,49
F,3,4/23/2019,FALSE,21.95,21.95,92
F,3,2/18/2021,FALSE,23.95,23.95,78
F,3,3/23/2022,FALSE,21.95,21.95,97
F,3,4/20/2022,FALSE,21.95,21.95,90
H,1,9/3/2019,FALSE,11.95,11.95,100
H,1,1/28/2021,FALSE,12.95,12.95,81
H,1,9/30/2021,FALSE,12.95,12.95,99
H,1,3/2/2022,FALSE,12.95,12.95,76
H,1,3/16/2022,FALSE,12.95,12.95,47
A,3,1/14/2021,FALSE,23.95,23.95,56
A,3,3/2/2022,FALSE,21.95,21.95,68
B,3,3/30/2022,FALSE,21.95,21.95,99
B,3,6/8/2022,FALSE,21.95,21.95,75
C,1,2/3/2022,FALSE,12.95,10.75,97
D,3,5/28/2019,FALSE,21.95,21.95,95
D,3,9/23/2021,FALSE,23.95,23.95,95
D,3,3/23/2022,FALSE,21.95,21.95,99
D,3,5/4/2022,FALSE,21.95,21.95,82
D,3,6/8/2022,FALSE,21.95,21.95,60
E,2,11/12/2019,FALSE,7.95,7.95,100
E,2,3/2/2022,FALSE,8.95,8.95,51
F,3,10/29/2019,FALSE,21.95,21.95,89
G,3,1/6/2022,FALSE,21.95,21.95,71
H,1,3/9/2022,FALSE,12.95,12.95,92
H,3,12/24/2019,FALSE,21.95,21.95,98
A,3,2/19/2019,FALSE,21.95,21.95,59
B,3,4/16/2019,FALSE,21.95,21.95,97
B,3,5/21/2019,FALSE,21.95,21.95,74
B,3,10/15/2019,FALSE,21.95,21.95,83
B,3,10/22/2019,FALSE,21.95,21.95,67
B,3,9/16/2021,FALSE,23.95,23.95,91
C,1,10/29/2019,FALSE,11.95,11.95,90
D,3,4/2/2019,FALSE,21.95,21.95,98
D,3,4/9/2019,FALSE,21.95,21.95,80
D,3,10/29/2019,FALSE,21.95,21.95,73
D,3,2/25/2021,FALSE,23.95,23.95,100
D,3,3/30/2022,FALSE,21.95,21.95,30
D,3,6/1/2022,FALSE,21.95,21.95,50
D,3,9/28/2022,FALSE,21.95,21.95,81
E,1,5/28/2019,FALSE,11.95,9.95,22
E,1,2/24/2022,FALSE,12.95,10.75,97
E,1,4/13/2022,FALSE,12.95,12.95,95
E,2,2/26/2019,FALSE,7.95,7.95,100
E,2,9/10/2019,TRUE,7.95,7.95,100
E,2,2/4/2021,FALSE,7.95,7.95,93
E,2,2/11/2021,TRUE,7.95,7.95,80
E,2,3/11/2021,FALSE,7.95,7.95,99
E,2,3/18/2021,FALSE,7.95,7.95,49
E,2,8/12/2021,FALSE,7.95,7.95,96
E,2,8/19/2021,FALSE,7.95,7.95,95
E,2,10/28/2021,FALSE,7.95,7.95,88
E,2,11/18/2021,FALSE,7.95,7.95,73
E,2,2/24/2022,FALSE,8.95,8.95,66
E,3,7/2/2019,FALSE,21.95,11.96,90
E,3,8/24/2022,FALSE,21.95,21.95,90
F,3,5/28/2019,FALSE,21.95,21.95,73
F,3,5/4/2022,FALSE,21.95,21.95,31
G,1,3/26/2019,FALSE,11.95,11.95,92
G,1,2/4/2021,FALSE,12.95,10.75,94
H,1,11/12/2019,FALSE,11.95,11.95,85
H,1,3/4/2021,FALSE,12.95,12.95,34
H,1,3/18/2021,FALSE,12.95,12.95,74
H,1,3/25/2021,FALSE,12.95,12.95,85
H,1,9/23/2021,FALSE,12.95,12.95,67
H,1,9/21/2022,FALSE,12.95,12.95,90
A,3,12/23/2021,FALSE,23.95,23.95,87
A,3,1/20/2022,FALSE,21.95,21.95,42
A,3,10/5/2022,FALSE,21.95,21.95,94
B,3,6/15/2022,FALSE,21.95,21.95,79
C,3,8/6/2019,FALSE,21.95,21.95,100
C,3,8/5/2021,FALSE,23.95,23.95,99
D,3,4/23/2019,FALSE,21.95,21.95,85
D,3,4/13/2022,FALSE,21.95,21.95,83
E,1,5/18/2022,FALSE,12.95,10.75,100
E,1,5/25/2022,FALSE,12.95,10.75,81
E,2,2/19/2019,FALSE,7.95,7.95,68
E,2,6/25/2019,FALSE,7.95,7.95,80
E,2,10/29/2019,FALSE,7.95,7.95,88
E,2,3/25/2021,FALSE,7.95,7.95,92
E,2,6/24/2021,FALSE,7.95,7.95,70
E,2,10/14/2021,FALSE,7.95,7.95,98
F,3,3/19/2019,FALSE,21.95,21.95,54
F,3,6/25/2019,FALSE,21.95,21.95,90
F,3,10/7/2021,FALSE,23.95,23.95,80
F,3,6/1/2022,FALSE,21.95,21.95,81
F,3,10/19/2022,FALSE,21.95,21.95,59
G,1,3/19/2019,FALSE,11.95,11.95,87
H,1,3/11/2021,FALSE,12.95,12.95,90
H,1,5/25/2022,FALSE,12.95,10.75,82
H,1,9/14/2022,FALSE,12.95,12.95,100
A,3,3/9/2022,FALSE,21.95,21.95,99
B,3,4/23/2019,FALSE,21.95,21.95,91
B,3,4/30/2019,FALSE,21.95,21.95,91
B,3,6/4/2019,FALSE,21.95,21.95,69
B,3,10/7/2021,FALSE,23.95,23.95,55
B,3,5/4/2022,FALSE,21.95,21.95,34
B,3,5/11/2022,FALSE,21.95,21.95,74
D,3,5/7/2019,FALSE,21.95,21.95,97
D,3,10/15/2019,FALSE,21.95,21.95,69
D,3,4/20/2022,FALSE,21.95,21.95,65
E,1,5/4/2022,FALSE,12.95,10.75,83
E,2,2/12/2019,TRUE,7.95,7.95,55
E,2,10/1/2019,FALSE,7.95,7.95,76
E,2,10/22/2019,FALSE,7.95,7.95,77
E,2,5/13/2021,FALSE,7.95,7.95,49
F,3,6/4/2019,FALSE,21.95,21.95,74
F,3,6/11/2019,FALSE,21.95,21.95,61
F,3,1/14/2021,FALSE,23.95,23.95,100
F,3,2/11/2021,TRUE,23.95,23.95,75
F,3,9/16/2021,FALSE,23.95,23.95,81
F,3,12/30/2021,TRUE,23.95,23.95,92
F,3,5/11/2022,FALSE,21.95,21.95,93
F,3,5/25/2022,FALSE,21.95,21.95,66
F,3,9/21/2022,FALSE,21.95,21.95,91
H,1,11/19/2019,FALSE,11.95,11.95,66
H,1,4/1/2021,FALSE,12.95,12.95,81
H,1,9/16/2021,FALSE,12.95,12.95,93
A,3,12/17/2019,FALSE,21.95,21.95,61
B,3,1/28/2021,FALSE,23.95,23.95,99
B,3,10/5/2022,FALSE,21.95,21.95,97
D,3,12/31/2019,TRUE,21.95,21.95,97
D,3,9/16/2021,FALSE,23.95,23.95,90
D,3,12/2/2021,FALSE,23.95,23.95,48
D,3,5/11/2022,FALSE,21.95,21.95,86
E,2,2/5/2019,FALSE,7.95,7.95,99
E,2,9/16/2021,FALSE,7.95,7.95,94
E,3,11/11/2021,FALSE,23.95,12.96,90
G,1,2/24/2022,FALSE,12.95,10.75,81
A,3,9/10/2019,TRUE,21.95,21.95,86
A,3,12/24/2019,FALSE,21.95,21.95,100
B,3,5/7/2019,FALSE,21.95,21.95,93
B,3,6/11/2019,FALSE,21.95,21.95,90
B,3,9/21/2022,FALSE,21.95,21.95,81
C,3,8/12/2021,FALSE,23.95,23.95,98
D,3,5/18/2022,FALSE,21.95,21.95,75
E,1,10/29/2019,FALSE,11.95,11.95,83
E,1,12/10/2019,FALSE,11.95,11.95,64
E,2,6/18/2019,FALSE,7.95,7.95,85
E,2,8/13/2019,FALSE,7.95,7.95,71
E,2,9/17/2019,FALSE,7.95,7.95,54
E,2,9/24/2019,FALSE,7.95,7.95,68
E,2,11/5/2019,FALSE,7.95,7.95,80
E,2,6/17/2021,FALSE,7.95,7.95,89
E,2,12/9/2021,FALSE,7.95,7.95,88
E,3,7/16/2019,FALSE,21.95,11.96,66
E,3,11/19/2019,FALSE,21.95,11.96,94
E,3,7/8/2021,FALSE,23.95,12.96,44
F,1,1/7/2021,FALSE,12.95,12.95,99
F,3,10/22/2019,FALSE,21.95,21.95,27
F,3,1/21/2021,FALSE,23.95,23.95,96
F,3,12/2/2021,FALSE,23.95,23.95,100
F,3,6/8/2022,FALSE,21.95,21.95,88
F,3,10/5/2022,FALSE,21.95,21.95,85
F,3,10/12/2022,FALSE,21.95,21.95,52
H,1,9/10/2019,TRUE,11.95,11.95,33
H,1,1/27/2022,FALSE,12.95,12.95,95
A,3,3/5/2019,FALSE,21.95,21.95,91
B,3,9/24/2019,FALSE,21.95,21.95,89
D,3,4/6/2022,FALSE,21.95,21.95,84
E,2,6/11/2019,FALSE,7.95,7.95,98
E,2,8/27/2019,FALSE,7.95,7.95,80
E,2,9/23/2021,FALSE,7.95,7.95,66
E,2,9/30/2021,FALSE,7.95,7.95,97
E,2,10/21/2021,FALSE,7.95,7.95,62
E,2,11/11/2021,FALSE,7.95,7.95,38
E,3,11/18/2021,FALSE,23.95,12.96,78
F,3,12/31/2019,TRUE,21.95,21.95,94
F,3,2/24/2022,FALSE,21.95,21.95,67
F,3,3/9/2022,FALSE,21.95,21.95,74
F,3,3/16/2022,FALSE,21.95,21.95,87
F,3,4/6/2022,FALSE,21.95,21.95,100
H,1,3/12/2019,FALSE,11.95,11.95,96
A,3,2/3/2022,FALSE,21.95,21.95,96
A,3,2/10/2022,TRUE,21.95,21.95,67
B,3,3/26/2019,FALSE,21.95,21.95,89
B,3,10/1/2019,FALSE,21.95,21.95,31
B,3,3/9/2022,FALSE,21.95,21.95,82
C,1,12/24/2019,FALSE,11.95,11.95,94
D,3,3/19/2019,FALSE,21.95,21.95,70
D,3,10/1/2019,FALSE,21.95,21.95,62
D,3,10/26/2022,FALSE,21.95,21.95,59
E,1,2/4/2021,FALSE,12.95,10.75,49
E,1,2/25/2021,FALSE,12.95,10.75,95
E,2,5/28/2019,FALSE,7.95,7.95,49
E,2,8/6/2019,FALSE,7.95,7.95,75
E,2,8/20/2019,FALSE,7.95,7.95,94
E,2,12/10/2019,FALSE,7.95,7.95,87
E,2,2/25/2021,FALSE,7.95,7.95,89
E,2,11/4/2021,FALSE,7.95,7.95,78
E,2,12/30/2021,TRUE,7.95,7.95,86
E,3,11/25/2021,TRUE,23.95,12.96,90
F,3,2/26/2019,FALSE,21.95,21.95,57
F,3,9/17/2019,FALSE,21.95,21.95,90
F,3,3/2/2022,FALSE,21.95,21.95,92
H,1,3/19/2019,FALSE,11.95,11.95,97
H,1,5/13/2021,FALSE,12.95,10.75,98
H,1,3/23/2022,FALSE,12.95,12.95,89
H,1,5/4/2022,FALSE,12.95,10.75,93
A,1,8/12/2021,FALSE,12.95,12.95,71
A,1,8/26/2021,FALSE,12.95,12.95,92
D,3,2/4/2021,FALSE,23.95,23.95,56
E,2,11/25/2021,TRUE,7.95,7.95,70
F,3,6/15/2022,FALSE,21.95,21.95,94
G,3,12/24/2019,FALSE,21.95,21.95,71
G,3,12/23/2021,FALSE,23.95,23.95,79
H,1,9/28/2022,FALSE,12.95,12.95,88
H,3,1/21/2021,FALSE,23.95,23.95,79
A,1,8/19/2021,FALSE,12.95,12.95,97
B,3,1/7/2021,FALSE,23.95,23.95,94
B,3,9/28/2022,FALSE,21.95,21.95,94
C,3,7/8/2021,FALSE,23.95,12.96,94
D,3,10/5/2022,FALSE,21.95,21.95,100
D,3,10/12/2022,FALSE,21.95,21.95,82
E,2,12/17/2019,FALSE,7.95,7.95,79
E,2,6/10/2021,FALSE,7.95,7.95,74
E,2,8/5/2021,FALSE,7.95,7.95,84
E,2,10/7/2021,FALSE,7.95,7.95,78
E,3,11/5/2019,FALSE,21.95,11.96,87
F,3,3/5/2019,FALSE,21.95,21.95,81
G,1,2/26/2019,FALSE,11.95,9.95,66
G,1,11/5/2019,FALSE,11.95,11.95,80
G,1,12/10/2019,FALSE,11.95,11.95,97
B,3,4/9/2019,FALSE,21.95,21.95,51
E,2,5/7/2019,FALSE,7.95,7.95,82
E,3,7/15/2021,FALSE,23.95,12.96,94
F,1,1/14/2021,FALSE,12.95,12.95,55
F,3,2/17/2022,FALSE,21.95,21.95,56
F,3,6/29/2022,FALSE,21.95,21.95,52
F,3,9/14/2022,FALSE,21.95,21.95,99
G,1,12/30/2021,TRUE,12.95,12.95,45
A,1,6/17/2021,FALSE,12.95,12.95,88
A,3,9/28/2022,FALSE,21.95,21.95,87
B,3,3/12/2019,FALSE,21.95,21.95,81
B,3,9/9/2021,TRUE,23.95,23.95,96
B,3,3/2/2022,FALSE,21.95,21.95,66
C,1,2/19/2019,FALSE,11.95,9.95,81
C,3,8/20/2019,FALSE,21.95,21.95,94
C,3,8/3/2022,FALSE,21.95,21.95,24
C,3,8/17/2022,FALSE,21.95,21.95,97
D,3,9/17/2019,FALSE,21.95,21.95,61
D,3,9/24/2019,FALSE,21.95,21.95,98
D,3,10/8/2019,FALSE,21.95,21.95,89
D,3,10/19/2022,FALSE,21.95,21.95,100
E,1,2/3/2022,FALSE,12.95,10.75,97
E,2,9/3/2019,FALSE,7.95,7.95,58
E,2,2/18/2021,FALSE,7.95,7.95,93
E,2,5/6/2021,FALSE,7.95,7.95,99
E,2,5/20/2021,FALSE,7.95,7.95,72
E,2,5/27/2021,FALSE,7.95,7.95,97
E,2,9/2/2021,FALSE,7.95,7.95,84
F,3,2/19/2019,FALSE,21.95,21.95,68
F,3,3/12/2019,FALSE,21.95,21.95,83
F,3,4/2/2019,FALSE,21.95,21.95,96
F,3,1/27/2022,FALSE,21.95,21.95,86
G,3,8/6/2019,FALSE,21.95,21.95,100
H,1,3/5/2019,FALSE,11.95,11.95,48
H,1,5/11/2022,FALSE,12.95,10.75,100
A,1,9/2/2021,FALSE,12.95,12.95,99
C,1,12/16/2021,FALSE,12.95,12.95,37
C,2,1/13/2022,FALSE,8.95,8.95,56
D,3,9/10/2019,TRUE,21.95,21.95,40
D,3,2/18/2021,FALSE,23.95,23.95,59
F,3,9/9/2021,TRUE,23.95,23.95,91
G,1,2/5/2019,FALSE,11.95,9.95,86
G,1,2/3/2022,FALSE,12.95,10.75,99
H,1,5/18/2022,FALSE,12.95,10.75,91
H,1,10/5/2022,FALSE,12.95,12.95,83
A,1,7/1/2021,FALSE,12.95,12.95,81
A,1,8/5/2021,FALSE,12.95,12.95,33
A,3,9/21/2022,FALSE,21.95,21.95,96
B,3,4/2/2019,FALSE,21.95,21.95,72
B,3,12/2/2021,FALSE,23.95,23.95,100
C,2,10/29/2019,FALSE,7.95,7.95,97
C,2,1/27/2022,FALSE,8.95,8.95,69
D,3,1/28/2021,FALSE,23.95,23.95,51
D,3,2/11/2021,TRUE,23.95,23.95,98
D,3,9/21/2022,FALSE,21.95,21.95,70
E,1,11/4/2021,FALSE,12.95,12.95,35
E,1,12/16/2021,FALSE,12.95,12.95,63
E,2,8/26/2021,FALSE,7.95,7.95,63
E,3,11/12/2019,FALSE,21.95,11.96,94
F,3,1/20/2022,FALSE,21.95,21.95,98
G,1,4/22/2021,FALSE,12.95,12.95,25
G,1,11/4/2021,FALSE,12.95,12.95,100
G,3,8/12/2021,FALSE,23.95,23.95,51
H,1,11/26/2019,TRUE,11.95,11.95,95
H,1,5/6/2021,FALSE,12.95,10.75,91
H,1,10/7/2021,FALSE,12.95,12.95,23
E,2,3/4/2021,FALSE,7.95,7.95,54
E,2,12/16/2021,FALSE,7.95,7.95,99
F,3,2/12/2019,TRUE,21.95,21.95,93
G,3,8/3/2022,FALSE,21.95,21.95,87
H,1,12/2/2021,FALSE,12.95,12.95,27
A,1,6/24/2021,FALSE,12.95,12.95,100
A,1,7/15/2021,FALSE,12.95,12.95,80
A,1,7/22/2021,FALSE,12.95,12.95,48
A,1,6/29/2022,FALSE,12.95,12.95,93
A,1,7/27/2022,FALSE,12.95,12.95,100
A,3,2/5/2019,FALSE,21.95,21.95,68
A,3,1/7/2021,FALSE,23.95,23.95,50
B,3,2/24/2022,FALSE,21.95,21.95,97
C,1,4/22/2021,FALSE,12.95,12.95,55
C,1,11/4/2021,FALSE,12.95,12.95,100
C,2,10/15/2019,FALSE,7.95,7.95,79
C,2,12/31/2019,TRUE,7.95,7.95,92
C,3,8/10/2022,FALSE,21.95,21.95,90
E,1,2/5/2019,FALSE,11.95,9.95,54
E,1,12/17/2019,FALSE,11.95,11.95,60
E,2,6/4/2019,FALSE,7.95,7.95,79
F,1,8/26/2021,FALSE,12.95,12.95,95
F,1,1/6/2022,FALSE,12.95,12.95,91
G,1,4/9/2019,FALSE,11.95,11.95,82
G,1,2/11/2021,TRUE,12.95,10.75,81
G,3,8/31/2022,FALSE,21.95,21.95,95
H,1,9/17/2019,FALSE,11.95,11.95,76
A,1,6/10/2021,FALSE,12.95,12.95,47
A,1,7/29/2021,FALSE,12.95,12.95,59
A,3,1/13/2022,FALSE,21.95,21.95,75
B,3,2/12/2019,TRUE,21.95,21.95,39
C,2,1/14/2021,FALSE,7.95,7.95,84
C,2,1/20/2022,FALSE,8.95,8.95,91
E,2,6/3/2021,FALSE,7.95,7.95,43
E,2,9/9/2021,TRUE,7.95,7.95,99
G,1,12/16/2021,FALSE,12.95,12.95,81
H,1,4/8/2021,FALSE,12.95,12.95,92
H,1,12/30/2021,TRUE,12.95,12.95,91
A,1,1/7/2021,FALSE,12.95,12.95,15
A,1,7/8/2021,FALSE,12.95,12.95,91
A,1,6/1/2022,FALSE,12.95,12.95,52
A,1,8/10/2022,FALSE,12.95,12.95,86
A,3,1/6/2022,FALSE,21.95,21.95,83
B,3,12/9/2021,FALSE,23.95,23.95,75
C,2,3/26/2019,FALSE,7.95,7.95,83
C,2,6/25/2019,FALSE,7.95,7.95,92
C,2,8/13/2019,FALSE,7.95,7.95,25
C,2,11/12/2019,FALSE,7.95,7.95,49
C,2,1/28/2021,FALSE,7.95,7.95,86
C,2,1/6/2022,FALSE,8.95,8.95,52
C,3,11/19/2019,FALSE,21.95,11.96,67
C,3,11/18/2021,FALSE,23.95,12.96,98
D,3,12/9/2021,FALSE,23.95,23.95,98
E,2,12/2/2021,FALSE,7.95,7.95,80
F,1,4/27/2022,FALSE,12.95,12.95,80
H,1,9/24/2019,FALSE,11.95,11.95,86
H,3,1/20/2022,FALSE,21.95,21.95,91
A,1,8/24/2022,FALSE,12.95,12.95,45
C,1,12/17/2019,FALSE,11.95,11.95,53
C,2,11/26/2019,TRUE,7.95,7.95,90
C,3,11/12/2019,FALSE,21.95,11.96,13
E,2,5/21/2019,FALSE,7.95,7.95,92
G,1,2/18/2021,FALSE,12.95,10.75,87
H,1,10/12/2022,FALSE,12.95,12.95,91
A,1,6/3/2021,FALSE,12.95,12.95,62
A,1,4/27/2022,FALSE,12.95,12.95,67
A,1,7/20/2022,FALSE,12.95,12.95,70
A,3,9/14/2022,FALSE,21.95,21.95,82
B,3,2/3/2022,FALSE,21.95,21.95,39
C,1,11/5/2019,FALSE,11.95,11.95,93
C,2,8/20/2019,FALSE,7.95,7.95,92
C,2,9/17/2019,FALSE,7.95,7.95,91
C,2,9/24/2019,FALSE,7.95,7.95,90
C,2,10/1/2019,FALSE,7.95,7.95,98
C,2,3/23/2022,FALSE,8.95,8.95,96
D,3,3/12/2019,FALSE,21.95,21.95,92
D,3,1/14/2021,FALSE,23.95,23.95,61
E,3,11/26/2019,TRUE,21.95,11.96,94
F,1,1/21/2021,FALSE,12.95,12.95,58
F,1,8/24/2022,FALSE,12.95,12.95,78
G,2,5/18/2022,FALSE,8.95,8.95,99
A,1,1/6/2022,FALSE,12.95,12.95,87
A,1,6/22/2022,FALSE,12.95,12.95,64
A,1,7/13/2022,FALSE,12.95,12.95,40
A,1,8/3/2022,FALSE,12.95,12.95,100
C,1,2/11/2021,TRUE,12.95,10.75,56
F,3,12/9/2021,FALSE,23.95,23.95,78
H,1,10/14/2021,FALSE,12.95,12.95,83
A,1,1/13/2022,FALSE,12.95,12.95,61
A,1,8/31/2022,FALSE,12.95,12.95,79
B,3,2/19/2019,FALSE,21.95,21.95,91
B,3,9/17/2019,FALSE,21.95,21.95,90
B,3,10/8/2019,FALSE,21.95,21.95,98
C,1,2/10/2022,TRUE,12.95,10.75,96
C,2,3/19/2019,FALSE,7.95,7.95,100
C,2,12/10/2019,FALSE,7.95,7.95,59
C,2,11/25/2021,TRUE,7.95,7.95,44
C,3,8/26/2021,FALSE,23.95,23.95,50
D,3,2/26/2019,FALSE,21.95,21.95,46
D,3,3/9/2022,FALSE,21.95,21.95,53
F,1,3/4/2021,FALSE,12.95,12.95,100
F,1,7/29/2021,FALSE,12.95,12.95,97
F,1,8/12/2021,FALSE,12.95,12.95,48
F,1,8/10/2022,FALSE,12.95,12.95,76
F,3,12/3/2019,FALSE,21.95,21.95,76
G,1,10/29/2019,FALSE,11.95,11.95,28
G,2,5/11/2022,FALSE,8.95,8.95,30
H,3,9/7/2022,TRUE,21.95,21.95,91
A,1,4/20/2022,FALSE,12.95,12.95,99
C,2,5/28/2019,FALSE,7.95,7.95,95
C,2,10/22/2019,FALSE,7.95,7.95,95
F,3,2/3/2022,FALSE,21.95,21.95,35
B,3,3/5/2019,FALSE,21.95,21.95,54
B,3,1/21/2021,FALSE,23.95,23.95,80
C,2,9/10/2019,TRUE,7.95,7.95,92
C,2,5/25/2022,FALSE,8.95,8.95,88
C,2,9/28/2022,FALSE,8.95,8.95,93
C,2,10/12/2022,FALSE,8.95,8.95,42
D,3,2/17/2022,FALSE,21.95,21.95,84
E,1,12/24/2019,FALSE,11.95,11.95,72
E,2,12/24/2019,FALSE,7.95,7.95,88
E,3,8/27/2019,FALSE,21.95,21.95,38
F,1,1/28/2021,FALSE,12.95,12.95,98
F,1,6/17/2021,FALSE,12.95,12.95,99
F,1,9/2/2021,FALSE,12.95,12.95,57
F,1,7/27/2022,FALSE,12.95,12.95,74
F,1,8/17/2022,FALSE,12.95,12.95,93
F,1,8/31/2022,FALSE,12.95,12.95,98
F,3,2/5/2019,FALSE,21.95,21.95,49
G,2,5/4/2022,FALSE,8.95,8.95,22
A,1,1/14/2021,FALSE,12.95,12.95,1045
A,1,1/21/2021,FALSE,12.95,12.95,544
A,1,8/17/2022,FALSE,12.95,12.95,928
C,2,3/12/2019,FALSE,7.95,7.95,1214
C,2,6/18/2019,FALSE,7.95,7.95,1297
C,2,12/17/2019,FALSE,7.95,7.95,800
C,2,5/13/2021,FALSE,7.95,7.95,342
C,2,3/16/2022,FALSE,8.95,8.95,1111
C,2,5/11/2022,FALSE,8.95,8.95,1270
C,2,8/24/2022,FALSE,8.95,8.95,1137
C,3,11/25/2021,TRUE,23.95,12.96,1126
F,1,4/20/2022,FALSE,12.95,12.95,1118
G,2,5/21/2019,FALSE,7.95,7.95,1299
A,1,6/15/2022,FALSE,12.95,12.95,590
B,3,1/27/2022,FALSE,21.95,21.95,1277
B,3,2/10/2022,TRUE,21.95,21.95,960
B,3,9/14/2022,FALSE,21.95,21.95,1280
C,2,2/12/2019,TRUE,7.95,7.95,1288
C,2,2/26/2019,FALSE,7.95,7.95,819
C,2,5/21/2019,FALSE,7.95,7.95,577
C,2,10/28/2021,FALSE,7.95,7.95,1281
C,2,2/24/2022,FALSE,8.95,8.95,1079
C,2,9/21/2022,FALSE,8.95,8.95,775
C,3,8/27/2019,FALSE,21.95,21.95,634
C,3,8/19/2021,FALSE,23.95,23.95,1143
D,3,2/19/2019,FALSE,21.95,21.95,752
D,3,12/3/2019,FALSE,21.95,21.95,1152
D,3,1/7/2021,FALSE,23.95,23.95,1141
E,3,7/13/2022,FALSE,21.95,11.96,1097
F,1,8/19/2021,FALSE,12.95,12.95,1253
F,1,1/13/2022,FALSE,12.95,12.95,527
G,1,2/10/2022,TRUE,12.95,10.75,1235
G,2,5/14/2019,FALSE,7.95,7.95,1300
G,2,5/25/2022,FALSE,8.95,8.95,117
A,1,6/8/2022,FALSE,12.95,12.95,150
B,3,2/17/2022,FALSE,21.95,21.95,113
C,2,3/25/2021,FALSE,7.95,7.95,138
C,2,3/30/2022,FALSE,8.95,8.95,116
C,2,9/14/2022,FALSE,8.95,8.95,127
E,1,4/9/2019,FALSE,11.95,11.95,149
E,1,12/23/2021,FALSE,12.95,12.95,109
H,1,10/21/2021,FALSE,12.95,12.95,137
H,1,10/19/2022,FALSE,12.95,12.95,53
A,1,7/23/2019,FALSE,11.95,11.95,114
A,1,7/30/2019,FALSE,11.95,11.95,138
A,1,8/13/2019,FALSE,11.95,11.95,67
A,1,9/9/2021,TRUE,12.95,12.95,146
A,1,9/23/2021,FALSE,12.95,12.95,128
A,1,7/6/2022,FALSE,12.95,12.95,146
B,3,12/3/2019,FALSE,21.95,21.95,127
C,2,6/11/2019,FALSE,7.95,7.95,84
C,2,11/19/2019,FALSE,7.95,7.95,117
C,2,1/7/2021,FALSE,7.95,7.95,93
D,3,3/5/2019,FALSE,21.95,21.95,108
D,3,1/21/2021,FALSE,23.95,23.95,133
D,3,2/24/2022,FALSE,21.95,21.95,108
